y,t,y_smooth,return,rolling_vol,vol_label,E_t
14.0,646,13.182921596580808,0.001252910317315306,0.0023272733027036216,0.002336359169825323,1
13.91,647,13.197319223268568,0.0010915463748503336,0.002320499054060422,0.0023272733027036216,1
13.58,648,13.20489707825134,0.0005740317482678962,0.0023187660567977175,0.002320499054060422,1
13.63,649,13.21331497729313,0.0006372800179652888,0.0023184173545566468,0.0023187660567977175,1
14.51,650,13.238991966449147,0.001941380559000091,0.0023069945933282647,0.0023184173545566468,1
14.1,651,13.256041668238305,0.0012870113227757556,0.0022995572636051557,0.0023069945933282647,1
14.25,652,13.27572405416718,0.0014836848587770715,0.0022877169147415867,0.0022995572636051557,1
15.12,653,13.312244447633299,0.002747138536080976,0.0022687779350206595,0.0022877169147415867,1
15.29,654,13.35140800559877,0.0029376010055375706,0.0022508289581017475,0.0022687779350206595,1
15.47,655,13.393360408084465,0.003137244357161461,0.0022346732723369654,0.0022508289581017475,1
15.54,656,13.43586820795536,0.0031687706007511368,0.002216875452410116,0.0022346732723369654,1
15.88,657,13.484266952366404,0.0035957320622332836,0.0021997614503194746,0.002216875452410116,1
15.64,658,13.526954817673992,0.003160753053670395,0.0021786982205554244,0.0021997614503194746,1
15.75,659,13.570975597427816,0.0032490170137350755,0.0021568506671555726,0.0021786982205554244,1
15.91,660,13.617292998007562,0.0034071640291825317,0.0021332319023575964,0.0021568506671555726,1
15.69,661,13.658336775436151,0.0030095589908512147,0.0021071151690368207,0.0021332319023575964,1
15.24,662,13.689656894952693,0.0022904885518857765,0.002075766499631672,0.0021071151690368207,1
15.36,663,13.722733053663402,0.002413228093191434,0.0020475216949780543,0.002075766499631672,1
15.36,664,13.75515423667488,0.0023598028272074586,0.0020228898561538817,0.0020475216949780543,1
16.02,665,13.800002742697043,0.003255183460415806,0.0019977713423593255,0.0020228898561538817,1
15.79,666,13.839408693629963,0.0028514339188044427,0.0019845826317048355,0.0019977713423593255,1
15.95,667,13.881202648094515,0.00301537261331399,0.0019691865901885095,0.0019845826317048355,1
16.18,668,13.926723459489576,0.0032739480016886254,0.0019498932645345727,0.0019691865901885095,1
16.2,669,13.971738906081079,0.003227094387357446,0.0019274543524740743,0.0019498932645345727,1
16.71,670,14.025961980158952,0.0038733996117458805,0.001904854148072466,0.0019274543524740743,1
17.02,671,14.085249949751649,0.004218107539932551,0.0018864101660938997,0.001904854148072466,1
16.87,672,14.14039359534165,0.003907348695884082,0.001876102700132794,0.0018864101660938997,1
17.53,673,14.20751460997839,0.004735526839168465,0.0018741251723987235,0.001876102700132794,1
18.03,674,14.283207495799436,0.00531352372395096,0.0018769372749573455,0.0018741251723987235,1
17.89,675,14.354629227418199,0.004987938187317062,0.0018751915248083322,0.0018769372749573455,1
17.96,676,14.42602280395972,0.004961230405940753,0.0018718444714012732,0.0018751915248083322,1
18.65,677,14.509666026877984,0.0057813350413209175,0.001871139033574021,0.0018718444714012732,1
18.6,678,14.590662843746436,0.0055667430009784516,0.0018594954498458607,0.001871139033574021,1
17.9,679,14.65619435547932,0.004481276121570277,0.001840918972850633,0.0018594954498458607,1
18.16,680,14.725576731499313,0.004722826597455381,0.0018248767184771578,0.001840918972850633,1
18.5,681,14.80031787715998,0.0050627631301704895,0.001815073299285378,0.0018248767184771578,1
18.22,682,14.868034435511582,0.004564909788718463,0.0018038301593950932,0.001815073299285378,1
17.68,683,14.923716986958858,0.0037381230460704047,0.001796188317124542,0.0018038301593950932,1
18.17,684,14.987999892478427,0.004298182196906707,0.0017916956769648803,0.001796188317124542,1
18.3,685,15.053584126604582,0.004366237031715031,0.0017888301236815773,0.0017916956769648803,1
18.53,686,15.122424120594175,0.004562572547448356,0.0017879387126082745,0.0017888301236815773,1
18.07,687,15.180792022707472,0.0038522626785584503,0.0017881071899660088,0.0017879387126082745,1
17.81,688,15.232855602020432,0.003423701807270565,0.0017837063810521134,0.0017881071899660088,1
17.08,689,15.26943275669407,0.0023983231537245604,0.0017902331000528718,0.0017837063810521134,1
17.06,690,15.304889569783729,0.002319386091779375,0.0017875530468889488,0.0017902331000528718,1
17.07,691,15.339842286350315,0.002281157615447309,0.001780090618451225,0.0017875530468889488,1
17.11,692,15.37489494853227,0.002282466369910996,0.0017660744558049125,0.001780090618451225,1
17.27,693,15.412421817111936,0.0024378147306773523,0.0017720078321838537,0.0017660744558049125,1
17.24,694,15.448611518013632,0.0023453341368990955,0.001774080487509284,0.0017720078321838537,1
17.07,695,15.480718250119043,0.0020761357506729364,0.001780520832880226,0.001774080487509284,1
16.99,696,15.510605044352484,0.001928720707681886,0.0017893480224808389,0.001780520832880226,1
16.78,697,15.535741600311633,0.001619292713529907,0.0018029466103310688,0.0017893480224808389,1
16.38,698,15.552459602886373,0.0010755208432297618,0.0018196261099341468,0.0018029466103310688,1
17.04,699,15.581915873350669,0.0018922029944442355,0.0018098604471327737,0.0018196261099341468,1
17.15,700,15.612967069983323,0.0019907884856843862,0.0018056847835219326,0.0018098604471327737,1
17.32,701,15.646769729799319,0.0021626972234484562,0.0017963564293437826,0.0018056847835219326,1
17.76,702,15.688615907179962,0.002670859247829155,0.0017675995156755362,0.0017963564293437826,1
18.14,703,15.737158204439591,0.0030893327047042114,0.001755074366421152,0.0017675995156755362,1
18.39,704,15.789689765447944,0.0033324999489027637,0.0017531312876187515,0.001755074366421152,1
18.07,705,15.834844457516235,0.002855676699355696,0.0017408132829780406,0.0017531312876187515,1
17.04,706,15.858708941295802,0.0015059522035565465,0.0017265183461013846,0.0017408132829780406,1
17.04,707,15.882100860350322,0.0014739336164119844,0.001708258513024995,0.0017265183461013846,1
17.93,708,15.92265334728241,0.0025500910111294745,0.0016676213499866766,0.001708258513024995,1
17.84,709,15.960620634090024,0.0023816440417247587,0.0016159638431370406,0.0016676213499866766,1
17.9,710,15.999024212022931,0.002403255518112286,0.0015475429403618815,0.0016159638431370406,1
18.63,711,16.05112277722773,0.003251068465302859,0.001475219908699677,0.0015475429403618815,1
18.43,712,16.0982292876845,0.002930481713791779,0.00142147692725466,0.001475219908699677,1
18.43,713,16.14440299474637,0.0028641419982196187,0.0013929209499846976,0.00142147692725466,1
18.43,714,16.189662369815036,0.0027994874208982223,0.0013599442003080654,0.0013929209499846976,1
18.43,715,16.234025518520028,0.002736467026286918,0.0013363056723497157,0.0013599442003080654,1
18.43,716,16.277510187961763,0.002675031765028504,0.0013157538826507882,0.0013363056723497157,1
18.43,717,16.320133773811214,0.002615134406098222,0.001286883146225453,0.0013157538826507882,1
18.43,718,16.36191332726898,0.00255672945378774,0.0012333858484328058,0.001286883146225453,1
18.43,719,16.402865561886532,0.0024997730692163053,0.0011628331716692353,0.0012333858484328058,1
18.2,720,16.438452402269476,0.0021672001318791306,0.001158175673437179,0.0011628331716692353,1
17.72,721,16.463829596280807,0.0015425798760489962,0.001156578805095656,0.001158175673437179,1
17.07,722,16.475832977037015,0.0007288102153934696,0.00114675162998721,0.001156578805095656,1
17.02,723,16.48660856730385,0.000653810224354333,0.0011432930178262917,0.00114675162998721,1
17.25,724,16.501725237111756,0.0009164858677392113,0.0011360511409051627,0.0011432930178262917,1
16.71,725,16.50584949192127,0.0002498974774628811,0.0011482541046175486,0.0011360511409051627,1
15.85,726,16.492862366852144,-0.0007871292549386651,0.0011953240607271009,0.0011482541046175486,1
15.91,727,16.481320532215427,-0.0007000528348743891,0.0012397903288302531,0.0011953240607271009,1
16.96,728,16.490799338057723,0.0005749588525525457,0.0012569129665336903,0.0012397903288302531,1
16.32,729,16.487417171373792,-0.00020511519747115937,0.0012882561950442071,0.0012569129665336903,1
16.37,730,16.485092077810794,-0.00014103224897328557,0.0013159895031391046,0.0012882561950442071,1
15.87,731,16.472912031220346,-0.0007391252883310285,0.0013570095827165353,0.0013159895031391046,1
17.22,732,16.48770585886762,0.000897666948478856,0.001366444947419321,0.0013570095827165353,1
17.57,733,16.50913743522505,0.0012990078584239676,0.001371381151140478,0.001366444947419321,1
15.95,734,16.498065402142757,-0.0006708859003975502,0.001406898027529456,0.001371381151140478,1
16.95,735,16.507014605793866,0.0005422925118359921,0.0014195617302986147,0.001406898027529456,1
17.28,736,16.522321253455598,0.0009268517431128356,0.001427986063164123,0.0014195617302986147,1
17.04,737,16.532572321808555,0.0006202451481655561,0.0014397687412697894,0.001427986063164123,1
16.75,738,16.536877822060095,0.0002603914039777285,0.0014560097228360708,0.0014397687412697894,1
17.07,739,16.547434700892854,0.0006381803571544509,0.0014668487426324046,0.0014560097228360708,1
16.96,740,16.55560431382707,0.0004935868937257484,0.0014791027753501623,0.0014668487426324046,1
17.02,741,16.5648002713749,0.0005553046769388208,0.0014903884525637463,0.0014791027753501623,1
16.68,742,16.567081454938442,0.00013770323013895946,0.0015062942930444518,0.0014903884525637463,1
16.38,743,16.563376870369442,-0.00022363618082579847,0.001528332362206255,0.0015062942930444518,1
16.16,744,16.555389206816436,-0.00048236481330665265,0.0015540248089018554,0.001528332362206255,1
16.43,745,16.552906251387004,-0.00014998992848917124,0.0015731521440915934,0.0015540248089018554,1
16.14,746,16.544729887265262,-0.0004940754230192019,0.0015943308719233518,0.0015731521440915934,1
14.91,747,16.512358987899102,-0.0019584852033036992,0.00164548473492437,0.0015943308719233518,1
15.24,748,16.48716375239813,-0.001527006350667767,0.0016800346722783115,0.00164548473492437,1
15.29,749,16.463457532084764,-0.0014388939254795193,0.0017123092596059695,0.0016800346722783115,1
14.9,750,16.432497967528107,-0.0018822723479000494,0.0017601477833755718,0.0017123092596059695,1
15.07,751,16.405517801669454,-0.0016432279050759997,0.0017988099679231177,0.0017601477833755718,1
15.55,752,16.388576850125162,-0.0010331709553885527,0.001825379066938345,0.0017988099679231177,1
15.62,753,16.373357502176017,-0.0009290873292320929,0.001849209232935442,0.001825379066938345,1
15.31,754,16.352300912031467,-0.0012868552732439894,0.0018772232831317792,0.001849209232935442,1
15.38,755,16.333047423298375,-0.0011781114132525003,0.001900905335413152,0.0018772232831317792,1
15.47,756,16.315957370677886,-0.0010468958725823965,0.0019210115358951,0.001900905335413152,1
15.78,757,16.30534435061575,-0.0006506803761086803,0.0019309976111890987,0.0019210115358951,1
15.57,758,16.290783072552323,-0.0008934361338691935,0.001946749068876286,0.0019309976111890987,1
15.39,759,16.27294577943161,-0.0010955314721972937,0.001963821865407705,0.001946749068876286,1
15.45,760,16.25664981932398,-0.0010019160196051689,0.0019771801431604286,0.001963821865407705,1
15.49,761,16.241468631057934,-0.0009342811272907142,0.001991519194620614,0.0019771801431604286,1
15.32,762,16.22322172308408,-0.0011241080506997467,0.0020110271200716235,0.001991519194620614,1
14.87,763,16.196425247002864,-0.0016531014176846515,0.002037358180535468,0.0020110271200716235,1
15.0,764,16.17273365247869,-0.0014638377739944262,0.002059798734613932,0.002037358180535468,1
14.68,765,16.143174563556183,-0.001829383656405321,0.002081645061984217,0.002059798734613932,1
14.22,766,16.1050918904763,-0.0023618442149280225,0.0021142112611248235,0.002081645061984217,1
12.87,767,16.04103065098125,-0.003985633055117112,0.0021789879980383437,0.0021142112611248235,1
12.39,768,15.96873299890623,-0.004517232667147059,0.0022510711873867735,0.0021789879980383437,1
13.02,769,15.91034223424386,-0.0036632699997377538,0.0022985517672690367,0.0022510711873867735,1
13.98,770,15.872117627711935,-0.0024053912207099306,0.0023132371371559165,0.0022985517672690367,1
14.24,771,15.839798460274585,-0.0020382986973904783,0.0023163863505563627,0.0023132371371559165,1
14.96,772,15.822376705155447,-0.0011004775752980105,0.00231082203197729,0.0023163863505563627,1
15.33,773,15.812626669508123,-0.0006164080869894569,0.0022881961189409857,0.00231082203197729,1
14.89,774,15.794356831011894,-0.0011560635345480715,0.002258278823466506,0.0022881961189409857,1
14.5,775,15.76872599792196,-0.0016241023643183093,0.002237203132058087,0.002258278823466506,1
15.06,776,15.754691817194276,-0.0008903972111903274,0.00220727726030799,0.002237203132058087,1
15.16,777,15.742915739508105,-0.0007477442985890662,0.002156851991247904,0.00220727726030799,1
15.25,778,15.733155030090428,-0.0006201987409414993,0.0021073616145413352,0.002156851991247904,1
15.56,779,15.729726217026425,-0.00021795925494852065,0.002075558902379963,0.0021073616145413352,1
15.93,780,15.733692035176494,0.00025209073847482096,0.0020359540326848682,0.002075558902379963,1
15.46,781,15.728272390024191,-0.0003445204585870638,0.001989167012828511,0.0020359540326848682,1
15.43,782,15.72236600511111,-0.00037559714421755443,0.001950884560430271,0.001989167012828511,1
15.11,783,15.710239943687757,-0.0007715594465609151,0.001928642841471186,0.001950884560430271,1
15.03,784,15.696769843706507,-0.0008577767128009531,0.0018950721234674214,0.001928642841471186,1
14.97,785,15.682378359467895,-0.0009172642389449568,0.0018584212437957072,0.0018950721234674214,1
15.05,786,15.66985601385247,-0.0007988168327783112,0.0018141997355198057,0.0018584212437957072,1
14.95,787,15.655601437241373,-0.0009100954147114156,0.0017837348722752671,0.0018141997355198057,1
15.27,788,15.647965764125003,-0.00048784684625175834,0.0017574140254550924,0.0017837348722752671,1
15.59,789,15.646817927050762,-7.335644726494084e-05,0.0017444958813519586,0.0017574140254550924,1
15.92,790,15.65222747379291,0.0003456684845646104,0.001731899324675844,0.0017444958813519586,1
15.97,791,15.658519999911679,0.0004019403375003881,0.0017195079135344838,0.001731899324675844,1
16.63,792,15.677757230175352,0.0012277931126957785,0.0017098480515250888,0.0017195079135344838,1
15.87,793,15.681564018189148,0.0002427851038194464,0.0016947889424302005,0.0017098480515250888,1
15.9,794,15.685889483724038,0.00027579322382950363,0.001680571819084419,0.0016947889424302005,1
16.06,795,15.693297613680071,0.00047216838796179753,0.0016696448704583249,0.001680571819084419,1
15.97,796,15.698776869522336,0.0003490853018228115,0.0016599607683157262,0.0016696448704583249,1
15.9,797,15.702761486443322,0.0002537848239918983,0.0016531099720569584,0.0016599607683157262,1
15.9,798,15.706667200040282,0.0002486968901011605,0.001650281836189195,0.0016531099720569584,1
15.9,799,15.710495572756008,0.0002437121876574138,0.001640388806374981,0.001650281836189195,1
15.9,800,15.7142481360938,0.0002388285734577364,0.001629115539758834,0.001640388806374981,1
15.9,801,15.717926391230135,0.00023404395072480945,0.0016153851895604266,0.001629115539758834,1
15.9,802,15.721531809615195,0.00022935626802682047,0.0015936063165818371,0.0016153851895604266,1
15.9,803,15.725065833561512,0.0002247635182218672,0.0015633526792764316,0.0015936063165818371,1
15.9,804,15.728529876820946,0.00022026373743308243,0.0015267359434279636,0.0015633526792764316,1
16.28,805,15.7394500783913,0.0006940516693005794,0.0015004162766733668,0.0015267359434279636,1
16.32,806,15.75094611758976,0.0007301298870686885,0.0014942281916808249,0.0015004162766733668,1
16.31,807,15.762016492581342,0.0007025918561781928,0.001488165742284655,0.0014942281916808249,1
16.59,808,15.778412207170973,0.0010396634885692043,0.0014687826957414545,0.001488165742284655,1
16.39,809,15.790522857671679,0.0007672511644711662,0.0014500835828403272,0.0014687826957414545,1
16.41,810,15.8027897329068,0.0007765488861853647,0.0014306311332182057,0.0014500835828403272,1
16.46,811,15.815803798776402,0.0008231907337349859,0.0013928889707130279,0.0014306311332182057,1
16.84,812,15.8360849134663,0.00128151072751885,0.001365572760090789,0.0013928889707130279,1
17.71,813,15.873192146120676,0.0023404664523523685,0.0013548039619029532,0.001365572760090789,1
17.88,814,15.912930918882463,0.0025003863090941546,0.0013484987723744884,0.0013548039619029532,1
18.15,815,15.957229320219422,0.002779931417529873,0.0013494524900106901,0.0013484987723744884,1
18.37,816,16.00500696134494,0.0029896329087004724,0.0013565051164599455,0.0013494524900106901,1
17.73,817,16.03916524207267,0.0021319504494575307,0.001347317975785115,0.0013565051164599455,1
17.36,818,16.06532038784641,0.0016293767706967032,0.0013314328216058296,0.001347317975785115,1
17.58,819,16.095314045839626,0.0018652409827942871,0.001319981253599125,0.0013314328216058296,1
17.42,820,16.121545452850178,0.0016284276751600717,0.0013113369755208334,0.001319981253599125,1
17.44,821,16.147653465614223,0.0016181386173683163,0.0013123694432300272,0.0013113369755208334,1
17.39,822,16.172254388869227,0.0015223389940871336,0.0013203796687599487,0.0013123694432300272,1
17.9,823,16.20646717567725,0.0021132890915815205,0.0013377084337728438,0.0013203796687599487,1
18.47,824,16.25128961096155,0.0027618953503970867,0.0013653116756453874,0.0013377084337728438,1
19.06,825,16.30690764226144,0.0034165334750177307,0.00141071664543052,0.0013653116756453874,1
19.05,826,16.36122630644288,0.00332548619552367,0.0014504947537696089,0.00141071664543052,1
19.67,827,16.426746581896854,0.003996609542737934,0.0015052249802056474,0.0014504947537696089,1
19.37,828,16.485028831544266,0.003541729963753445,0.0015460166446069961,0.0015052249802056474,1
18.53,829,16.525523312677624,0.0024534276960186674,0.0015652532138972389,0.0015460166446069961,1
18.65,830,16.567592160567898,0.002542454522641111,0.001585285937584076,0.0015652532138972389,1
18.66,831,16.609025981677433,0.0024977737317035628,0.0016019704918022108,0.001585285937584076,1
19.85,832,16.67320368881668,0.003856579761550855,0.0016439589793864535,0.0016019704918022108,1
19.25,833,16.72422936131127,0.0030556667107104964,0.001666009766347027,0.0016439589793864535,1
18.71,834,16.763551554416996,0.0023484512919644414,0.0016786705900257754,0.001666009766347027,1
19.45,835,16.816748556310603,0.003168348479280767,0.001705050459262501,0.0016786705900257754,1
20.1,836,16.88176343994298,0.003858625229905593,0.0017427090929226796,0.001705050459262501,1
19.23,837,16.92826317630077,0.0027506494569757185,0.0017606399425315006,0.0017427090929226796,1
19.27,838,16.97463420495173,0.002735521807826822,0.001778288306727146,0.0017606399425315006,1
18.6,839,17.006819667899233,0.001894296382511812,0.001785399683311398,0.001778288306727146,1
18.45,840,17.035397497701904,0.0016789644679647965,0.0017908002882213315,0.001785399683311398,1
18.31,841,17.060637152463034,0.0014805040897167845,0.0017945932703566556,0.0017908002882213315,1
18.18,842,17.082802754480618,0.00129838148656851,0.0017973174099618393,0.0017945932703566556,1
18.49,843,17.11066804779732,0.001629860837841517,0.0018013472855027376,0.0017973174099618393,1
18.81,844,17.144318187034525,0.001964686240457235,0.0018068802539434247,0.0018013472855027376,1
19.14,845,17.1838366405835,0.002302394125449279,0.0018166478186371288,0.0018068802539434247,1
18.9,846,17.217820074966443,0.001975686561725943,0.00182150785731803,0.0018166478186371288,1
18.88,847,17.250734530373588,0.0019098256824780521,0.001811991965844866,0.00182150785731803,1
19.04,848,17.28616553129795,0.0020517772753690863,0.0018081382185144474,0.001811991965844866,1
19.32,849,17.326439482873276,0.002327127341857499,0.0018071289871244096,0.0018081382185144474,1
18.7,850,17.353638702159596,0.001568579212425027,0.0017938675068252237,0.0018071289871244096,1
18.74,851,17.38109140224012,0.0015807064407408534,0.0017830737611733954,0.0017938675068252237,1
18.57,852,17.404634147686124,0.001353586775517601,0.0017772587293851019,0.0017830737611733954,1
18.27,853,17.421770105825413,0.0009840785972296737,0.0017709017362125203,0.0017772587293851019,1
17.8,854,17.429259806986224,0.00042981233523657576,0.0017605140790215596,0.0017709017362125203,1
17.96,855,17.439769514172042,0.0006028104428874517,0.0017509405332413468,0.0017605140790215596,1
18.1,856,17.45284338565831,0.000749377648250131,0.0017424916024813897,0.0017509405332413468,1
17.51,857,17.4539751998444,6.484774220914463e-05,0.0017384632050007768,0.0017424916024813897,1
17.49,858,17.45468856224887,4.0870221182196405e-05,0.0017324177110047175,0.0017384632050007768,1
17.05,859,17.4466749270759,-0.00045921617453397996,0.001726952870730726,0.0017324177110047175,1
17.45,860,17.44674077010633,3.7739515673045244e-06,0.001719876352045201,0.001726952870730726,1
17.39,861,17.445617190462958,-6.440262048390888e-05,0.0017136824285046595,0.001719876352045201,1
17.92,862,17.455010909769427,0.000538312348209579,0.0017036935956011342,0.0017136824285046595,1
17.58,863,17.457485941338103,0.00014178485047219044,0.0016876935734712363,0.0017036935956011342,1
17.68,864,17.461892160459293,0.0002523652701792539,0.0016736234040435121,0.0016876935734712363,1
17.77,865,17.467993305983743,0.00034933670723641294,0.0016535438943025898,0.0016736234040435121,1
17.25,866,17.46367660672566,-0.0002471510403507403,0.0016261398469980877,0.0016535438943025898,1
16.58,867,17.446178059542497,-0.0010024990831932307,0.0015634317152284443,0.0016261398469980877,1
17.02,868,17.437738889802993,-0.0004838430223529258,0.0014732628875720436,0.0015634317152284443,1
17.03,869,17.429664852152698,-0.0004631281327606082,0.0014068370825843824,0.0014732628875720436,1
16.66,870,17.414423963568556,-0.0008748048850818283,0.0013784191515878177,0.0014068370825843824,1
16.68,871,17.39988091438966,-0.000835464047080614,0.001357366258083977,0.0013784191515878177,1
16.58,872,17.383645648325555,-0.0009335032325615507,0.001354932133582734,0.001357366258083977,1
16.9,873,17.374068506524402,-0.0005510800854657834,0.001354189167451162,0.001354932133582734,1
16.5,874,17.35676021882336,-0.0009967104022077086,0.0013517873350607633,0.001354189167451162,1
16.76,875,17.344943184490702,-0.0006810636729899124,0.0013369031465951771,0.0013517873350607633,1
16.61,876,17.33038985374676,-0.0008394054403122992,0.0013362025887155428,0.0013369031465951771,1
17.3,877,17.329788074450136,-3.472453591733286e-05,0.001328916736586483,0.0013362025887155428,1
18.38,878,17.350584350695094,0.0011993111540271417,0.0013194801562952411,0.001328916736586483,1
18.45,879,17.372354958116357,0.0012539612548555113,0.0013141970891744415,0.0013194801562952411,1
18.45,880,17.39369446438079,0.0012276062019597243,0.0013122589016989422,0.0013141970891744415,1
18.45,881,17.414611406145738,0.0012018363870090441,0.0013053117115886992,0.0013122589016989422,1
18.45,882,17.4351141510258,0.0011766375153738622,0.0012977737081173585,0.0013053117115886992,1
18.45,883,17.4552109009402,0.0011519956954825733,0.0012849330676600792,0.0012977737081173585,1
18.45,884,17.474909695393904,0.0011278974252436208,0.0012703628138840428,0.0012849330676600792,1
18.45,885,17.494218414693716,0.0011043295790128616,0.0012543534529335415,0.0012703628138840428,1
18.45,886,17.51314478310075,0.0010812793950862737,0.0012397109580125844,0.0012543534529335415,1
18.45,887,17.531696371920418,0.0010587344636835854,0.001222789246813566,0.0012397109580125844,1
18.45,888,17.54988060253128,0.001036682715413436,0.0012118465690234503,0.001222789246813566,1
18.45,889,17.567704749353872,0.0010151124101824966,0.0012056465635354881,0.0012118465690234503,1
18.45,890,17.58517594276078,0.0009940121265439928,0.001202974658501042,0.0012056465635354881,1
18.45,891,17.602301171929074,0.0009733707514513424,0.0012006711183489697,0.001202974658501042,1
18.45,892,17.619087287636255,0.0009531774704092067,0.0012008519685164168,0.0012006711183489697,1
18.45,893,17.635541005000842,0.0009334217579976068,0.0011974618148034755,0.0012008519685164168,1
18.45,894,17.651668906168695,0.0009140933687558304,0.0011943210640257957,0.0011974618148034755,1
18.45,895,17.667477442946133,0.0008951823284097295,0.0011925340211064966,0.0011943210640257957,1
18.45,896,17.682972939380917,0.0008766789254246686,0.0011899631317772242,0.0011925340211064966,1
18.45,897,17.698161594292124,0.0008585737028741278,0.001186688225507566,0.0011899631317772242,1
16.97,898,17.683742552592566,-0.0008150518094178372,0.001199961323289848,0.001186688225507566,1
16.86,899,17.667430818624567,-0.0009228398137932302,0.001214789244829694,0.001199961323289848,1
17.02,900,17.65461040617944,-0.0007259157491218231,0.0012260690528014706,0.001214789244829694,1
18.03,901,17.66204386359372,0.0004209604605956535,0.001224778347725508,0.0012260690528014706,1
17.7,902,17.66279547026622,4.2554003742911965e-05,0.001226363016415521,0.001224778347725508,1
17.84,903,17.66630447090531,0.00019864647876503133,0.0012265678866080776,0.001226363016415521,1
18.06,904,17.674100422086028,0.0004411919631809392,0.0012250488369982312,0.0012265678866080776,1
18.15,905,17.683524176233913,0.0005330535904539429,0.00122578123864272,0.0012250488369982312,1
18.13,906,17.692365281774375,0.0004998379325572279,0.0012268216838470006,0.00122578123864272,1
17.72,907,17.6929125039247,3.09293686306709e-05,0.0012311948980151892,0.0012268216838470006,1
17.74,908,17.693844929601653,5.2699130680258584e-05,0.0012360799751107339,0.0012311948980151892,1
17.45,909,17.689016317072905,-0.00027293510974474506,0.0012436507239592125,0.0012360799751107339,1
17.45,910,17.684283320636244,-0.00026760276894615483,0.0012510547435443898,0.0012436507239592125,1
17.87,911,17.68796087868837,0.0002079346758239217,0.0012540627645124794,0.0012510547435443898,1
17.93,912,17.69275373263311,0.0002709303091649386,0.0012568067347886384,0.0012540627645124794,1
18.18,913,17.702402173684302,0.0005451842797759543,0.0012518455394296985,0.0012568067347886384,1
18.17,914,17.71166153668816,0.0005229201195646667,0.0012449518716884387,0.0012518455394296985,1
17.96,915,17.716579130076518,0.00027760867191776913,0.0012353651521422725,0.0012449518716884387,1
17.69,916,17.716052810663246,-2.9708174893120766e-05,0.0012242259295492306,0.0012353651521422725,1
17.6,917,17.713754735179673,-0.00012972554162600218,0.001224287038000007,0.0012242259295492306,1
17.67,918,17.712888304770875,-4.891405646277522e-05,0.001226976673127731,0.001224287038000007,1
17.62,919,17.71104893238003,-0.00010384912214491547,0.0012283660030429455,0.001226976673127731,1
17.74,920,17.711622220853602,3.2368449637421763e-05,0.0012299167016401407,0.0012283660030429455,1
17.8,921,17.713372275903705,9.880340569630669e-05,0.0012308469135316727,0.0012299167016401407,1
17.89,922,17.716869854632964,0.00019743465075595224,0.001231487592409604,0.0012308469135316727,1
17.81,923,17.71871401594508,0.00010408527882677085,0.001228079229864731,0.001231487592409604,1
17.9,924,17.72230383744532,0.00020258004594391908,0.0012153211081509254,0.001228079229864731,1
17.96,925,17.727010692192827,0.0002655540643096105,0.0011891038085833903,0.0012153211081509254,1
18.12,926,17.734792658754476,0.0004388928904461444,0.0011627810389140062,0.0011891038085833903,1
18.24,927,17.74479676461045,0.0005639358450136915,0.0011174269541657988,0.0011627810389140062,1
17.88,928,17.747474056423616,0.0001508661889653034,0.001083456037317677,0.0011174269541657988,1
17.92,929,17.750890411771074,0.00019247959218322524,0.0010708119109594638,0.001083456037317677,0
17.86,930,17.753050997694647,0.00012170963788620921,0.0010563536215251002,0.0010708119109594638,0
17.9,931,17.75596087895224,0.00016389536685588866,0.0010417146268654615,0.0010563536215251002,0
17.83,932,17.757427000172875,8.256724063943455e-05,0.0009922077164190696,0.0010417146268654615,0
18.12,933,17.764606663592268,0.0004042371889583728,0.0009616904343242922,0.0009922077164190696,0
18.08,934,17.77085207624256,0.0003515031428365031,0.0009456906645978391,0.0009616904343242922,0
18.06,935,17.77657777774638,0.00032214433374530365,0.0009092385398448525,0.0009456906645978391,0
17.73,936,17.775655445506946,-5.188603674196846e-05,0.0008477344060487529,0.0009092385398448525,0
17.51,937,17.77039494159732,-0.0002959824729184006,0.0008209337892696006,0.0008477344060487529,0
17.48,938,17.764644546673274,-0.00032364646596998777,0.0007927562589693058,0.0008209337892696006,0
17.45,939,17.758413961547166,-0.00035079103273483837,0.0007833150376875708,0.0007927562589693058,0
17.41,940,17.75151467513271,-0.00038858351825255905,0.0007773446964032769,0.0007833150376875708,0
17.24,941,17.741385671596834,-0.0005707622488950395,0.0007759212964551512,0.0007773446964032769,0
17.29,942,17.73244734140747,-0.0005039393614581957,0.0007755699624019437,0.0007759212964551512,0
17.25,943,17.722893928644805,-0.0005388983804219167,0.0007703811712374903,0.0007755699624019437,0
17.56,944,17.719668306275036,-0.0001820197059847945,0.0007547267704850056,0.0007703811712374903,0
17.35,945,17.712348141749047,-0.00041319492165374917,0.0007315429236838467,0.0007547267704850056,0
17.45,946,17.707153129009637,-0.000293341949506894,0.0007141165517996908,0.0007315429236838467,0
17.55,947,17.704041185842428,-0.00017576041901048848,0.0006962755461950334,0.0007141165517996908,0
17.55,948,17.700990865312917,-0.00017231000003895247,0.0006735956264517463,0.0006962755461950334,0
17.67,949,17.700377184808165,-3.466987512715566e-05,0.000640150187171572,0.0006735956264517463,0
17.7,950,17.700369715802022,-4.2196884507689286e-07,0.0006256666106514508,0.000640150187171572,0
17.74,951,17.70115447390926,4.433470735106049e-05,0.0006100342021227577,0.0006256666106514508,0
